q_source_id,m_source_id,tag
tedald_spotify__5kUFjZXEDUT46SbdGPK5sN,spotify_apidsr__2CUeYrBaCt740JTlZFEWWC,invalid
crawler_believe__36479358,spotify_apidsr__5CJpIl1QTQEmwf89rn7Stv,invalid
amazon_dsr__B08M6FCWKT,crawler_believe__37951573,invalid
spotify_apidsr__3H3NBCag7xXR6vf67tEsLB,spotify_apidsr__65rDFEPuUCJIeGFkBaQlYh,invalid
spotify_apidsr__1HCKZ3rCq1lcZYCt6C6Zw2,crawler_ems__4251703562944_1_3_DEXO22024859,invalid
spotify_apidsr__0ML5N71k7b2oVTzdYO89YW,spotify_apidsr__41z2bSbbtJ9wiIee4RXdi5,invalid
spotify_apidsr__058Pd1eDAJQbzDWQv32cAX,itunes_dsr__1552269087,valid
spotify_apidsr__7DPpY6BhX7UGokBYHUm3ML,spotify_apidsr__1cImJArHIlDJipDdI3aHbL,invalid
spotify_apidsr__4xFXeFnlgyGZPasTaXxGne,amazon_dsr__B08V9G8GR1,invalid
tedald_spotify__6pn6lXv8UjpMFAo9znYOUC,spotify_apidsr__23etPKzw3pijonbhg6hYAs,invalid
amazon_dsr__B08M9Q4XHD,apple__1532509335,invalid
spotify_apidsr__2T4MA374XxNm6Kj7b4aE1L,crawler_believe__37183779,invalid
spotify_apidsr__12d6L7D2rRUv6XgF73GBAi,spotify_apidsr__0ubySCE17KODqnEbj1jkjs,valid
apple__1495954133,spotify_apidsr__3mjUZg2sOPqjJw3Jext5Dj,invalid
tedald_spotify__5nujrmhLynf4yMoMtj8AQF,spotify_apidsr__0R3zZupIhXkPxtvWhs4N0Z,invalid
spotify_apidsr__5A0MGsHq0FCwanVpMJ72qm,spotify_apidsr__65KVAuXPq6I3vCHA8ALC2z,valid
spotify_apidsr__5YcePyGpuHgjMp9efU8WPz,youtube_dsr__A402921749166263,invalid
apple__1538004217,spotify_apidsr__35czOMZzteJAZ4gLasvisK,invalid
crawler_believe__36034761,spotify_apidsr__3yuhYJIL9s2rao36pSZW0K,invalid
apple__1510360050,spotify_apidsr__5uNwVEoUF0V71bqy3LXPsr,invalid
crawler_fuga__7909890016111_1_1_SGB502108530,spotify_apidsr__7A4m79yPhe6D2sy677SYwO,invalid
crawler_believe__40838137,youtube_dsr__A507027941265665,invalid
spotify_apidsr__4fCWAmOhHqBi97sytPlHLi,youtube_dsr__A222221013043443,invalid
youtube_dsr__A321998303940094,spotify_apidsr__6umSedkCyTYk648URCERBd,invalid
crawler_believe__42563657,spotify_apidsr__0ZyYobu7oif0QhHsLSVII5,invalid
spotify_apidsr__5AUacxb4TU6Rzzw0jBuYmA,spotify_apidsr__55CbAMgDrLD0Fa0ua8hiZY,invalid
spotify_apidsr__4YuzrUzwpTR8aRqLqepiFo,crawler_believe__43271478,valid
spotify_apidsr__6BcztBGfBqGljRWhvNjbnv,spotify_apidsr__2U5JHi5qBBkUrmFB0mr1CA,invalid
crawler_fuga__8720693572593_1_1_BXY5K2289999,crawler_believe__41432129,invalid
crawler_believe__42901992,youtube_dsr__A298655612927434,invalid
spotify_apidsr__1jrdnoXKbi4gBWMsZdRG3C,crawler_believe__42289419,invalid
spotify_apidsr__26DCVfYF1WiV5jkRt4oxhK,youtube_dsr__A892114239001015,invalid
spotify_apidsr__7FgMs5ypUfF3HJirx2y5pg,spotify_apidsr__1oPfau7RNFLRFASn1YOCKd,invalid
youtube_dsr__A739031484291113,spotify_apidsr__2TvIghJGMqLzgdTlvRuqoY,invalid
youtube_dsr__A956640960432097,crawler_believe__42566742,invalid
spotify_apidsr__6Y9cZw5rudYaMRTVANcuc7,spotify_apidsr__74LL4udWWsTateUUYjJbDr,invalid
youtube_dsr__A176711053232455,youtube_dsr__A993737695139887,invalid
crawler_believe__42296374,crawler_believe__39456232,invalid
spotify_apidsr__7lrRYDLBh9cAWjoOqJ03w4,crawler_believe__39007696,invalid
crawler_believe__41216533,youtube_dsr__A714485940501374,invalid
spotify_apidsr__1wTkAT7aLrP3cbwX0EnOIM,apple__1319677682,invalid
apple__1443423440,spotify_apidsr__6TXu9dtGfOX85KdZOywnzj,invalid
spotify_apidsr__6eYG9Ng7YJuve3exjhxroE,crawler_warnerdigitalcontent__190295250423_1_1_NLZ542000324,invalid
scpp__40160335266,spotify_apidsr__2E6epAS1cIarta3kkvIVed,invalid
spotify_apidsr__3IpH7Jsoicq3bqFXbbAlj7,crawler_cdbaby__TR0006370199,invalid
spotify_apidsr__44y0jcOIwjrbyT7S5EwFCz,spotify_apidsr__2CZB213sQD5zmWAmxpRtJG,invalid
crawler_siaedl_xls__5e6b9d00-365a-405b-8dac-af28296ea78c,spotify_apidsr__2P5lDXGPtFwHydKSgIXNT9,invalid
apple__1369114288,spotify_apidsr__5bKFNHWFI42pErka1QWzfE,invalid
crawler_247__889845227809_GBPS81519901,spotify_apidsr__0SM8XTjiOzkzlXbPviruow,invalid
spotify_apidsr__5lqDXlQu1GkUV6Sd1XQs6A,spotify_apidsr__4fOczz1nFaedyQVk9Khdc8,invalid
crawler_believe__24549714,crawler_247__790617196226_US2Y30758249,invalid
spotify_apidsr__1G5zf4JgapG9AgyAY8qH75,crawler_believe__42338005,invalid
crawler_universaldigitalcontent__00714753011465_1_11_US5260811411,crawler_247__886788961913_USTXK1104073,invalid
spotify_apidsr__0DsXz0jVW1dYEG1fRniQ3R,crawler_247__881034049445_USA2P0719230,invalid
spotify_apidsr__6K92b5mTBavRgNfNj7iBm4,crawler_theorchard__196006265533_1_1_QM4TX2102532,invalid
crawler_247__78966689,crawler_theorchard__829410330381_1_20_USA560728285,invalid
spotify_apidsr__0Sb31zIaBftdzUHvNR06Fh,crawler_new247__FR6V81954130,invalid
spotify_apidsr__6E3hquBqEmJl50KMR06oVi,crawler_247__7071245286439_NOHP81683040,invalid
spotify_apidsr__00RbfSk7jN2Rxy7Fb7A5ZK,spotify_apidsr__6avPLmoWZy912cwEyW58gT,invalid
crawler_muyap__QIy/WwXBGfjTNGCZPR6Oqg==,crawler_emidigitalcontent__00610018951104_USSYS1101161_R36,invalid
youtube_dsr__A647849341917366,youtube_dsr__A900533107916213,valid
youtube_dsr__A430418319480489,crawler_believe__43724911,invalid
tedald_spotify__4sGSwbbny7Cu5icY5ZaChu,crawler_gdeasia__2516874,valid
youtube_dsr__A211286188435995,apple__1486153838,valid
spotify_apidsr__33O8itjDclLfVTfCar68gY,youtube_dsr__A819090853719072,invalid
youtube_dsr__A131144868090565,crawler_sonydigitalcontent__A10328E0009195766M,valid
spotify_apidsr__68PJun6pRsqFCuKcUp9hFz,spotify_apidsr__5bOFpnucKOTfeFRYrVbdeH,invalid
spotify_apidsr__7GvAJHXVboIHZXthvYLMuB,youtube_dsr__A746026802805858,valid
youtube_dsr__A616230429065169,crawler_theorchard__195081517346_1_1_MYPJ12000010,invalid
spotify_apidsr__2l9P4IZZLKwQsUNeHhdocd,apple__1510957267,valid
spotify_apidsr__4sGSwbbny7Cu5icY5ZaChu,youtube_dsr__A719560153210112,valid
crawler_new247__USAR10300120,spotify_apidsr__3IhhS0FjPDAwLyAubr3C9g,invalid
apple__364241533,crawler_247__56677933,valid
crawler_new247__USNZA1201012,crawler_muyap__h0VmNlpFOTkBN4YMoBd6jg==,invalid
youtube_dsr__A428680474311295,crawler_247__887396372702_GBQRF0813795,invalid
spotify_apidsr__3vwy0Skfxx32rPKRywWgyw,crawler_247__884977778687_USAR18600005,invalid
crawler_paradise__4260073718981_1_2_DEZ650600772,crawler_theorchard__886788639621_1_23_USFB20670900,invalid
crawler_sonydigitalcontent__A10328E0007374407N,spotify_apidsr__2vhhJW4PrO8cznM3F8px19,valid
crawler_sonydigitalcontent__A10328E0005131914P,spotify_apidsr__2W2IIJUyKUz3Q3ZfvrNzP5,valid
spotify_apidsr__3fgYO2cBZsqBd5SDBfFw2T,spotify_apidsr__4zbDMXa67MBJ4h7APUeGDj,invalid
crawler_yle__604767fcb7cc3b016852544a,apple__966221586,invalid
crawler_theorchard__887845238573_1_13_USPSU0903296,spotify_apidsr__2P5oZ1HnPy7675GJjSHc56,invalid
crawler_247__86554219,amazon_dsr__B001SML2PQ,valid
crawler_247__700261946160_ZAX311200001,spotify_apidsr__5X0VAhIXRbcnKnZi1k9orw,invalid
crawler_247__842914057257_USFB20674142,spotify_apidsr__5wEHcILUmGJW8J8Q4JjEcv,invalid
crawler_fuga__8720766629896_1_11_CAM460401097,crawler_247__4187298,invalid
crawler_247__886444574792_USAR11400006,crawler_247__4050486043905_DEZ651030649,invalid
crawler_247__848033023074_CAM460401097,tedald_spotify__36TBMtrW4x7bHW8LH8rnRr,invalid
apple__255636211,crawler_new247__USA371200738,invalid
crawler_cdbaby__9874453,crawler_247__884977747706_USAR18600005,invalid
crawler_247__887845238573_USPSU0903296,scf__2231090_0,valid
crawler_warnerdigitalcontent__190296793820_1_1_ZZOPM2104244,crawler_ritmonet__367d1cea-5329-11ea-93bd-002590868410,invalid
itunes_dsr__1515394931,apple__15515454979260002,invalid
apple__1525614335,crawler_recochoku_ftp__1019163386,invalid
crawler_recochoku_ftp__1024230358,apple__1522730562,invalid
crawler_sonydigitalcontent__A10328E0009565575Z,crawler_ems__4251703514967_1_11_DEVU52069926,invalid
youtube_dsr__A721981149497525,youtube_dsr__A806130379222743,invalid
spotify_apidsr__7u008DvUz7ZnMSt5z3aN74,apple__1523501683,invalid
apple__1526654850,spotify_apidsr__3zfnx3nzzG52oLp4JPJMfI,invalid
spotify_apidsr__4VTtdwYDel0UVEofo3ZDvG,apple__1524651364,invalid
crawler_247__3700792538039_TCACP1693236,amazon_dsr__B07BHYMR86,valid
apple__1513933080,spotify_apidsr__0HWYJWXfl5leo51wkZSM7s,invalid
spotify_apidsr__7H5nVaHMuU6lqGQzDe2bSh,crawler_recochoku_ftp__1024310585,invalid
spotify_apidsr__4hHvRaklii2AZMq2EXTb5Q,youtube_dsr__A785191487880736,invalid
apple__1536087879,tedald_spotify__4ENDbwJuSsATD7hfJu5Bx1,invalid
apple__1537138428,spotify_apidsr__6yoAQl50Qo6Sc3UN9RGHMc,invalid
apple__1499892524,crawler_fuga__7908469796638_1_1_BXY5K2140440,invalid
spotify_apidsr__4b0TnbZQUVk3ajYCKwsUz4,crawler_sonydigitalcontent__A10328E0010548076U,invalid
crawler_recochoku_ftp__1021240386,youtube_dsr__A406655270167498,invalid
spotify_apidsr__1KyZ4rUiW2lkqGNLQYKpcC,spotify_apidsr__5egTnDwX5SmszaQIY3EOv5,invalid
crawler_sonydigitalcontent__A10328E0009660180D,spotify_apidsr__4PO7OrorKKPA0NUI26JVLj,invalid
crawler_emidigitalcontent__00044003713093_CASB11609703_R1,crawler_emidigitalcontent__00836766009755_CA6MD1500001_R1,valid
spotify_apidsr__6yDXmurL5FA9Rjn94cRp2g,youtube_dsr__A765523007165782,invalid
crawler_247__4251234318355_DEUD91624653,crawler_247__190295909369_CA6MD1500001,invalid
scf__5939068_0,crawler_warnerdigitalcontent__190295896416_1_10_CA6MD1500001,valid
apple__1207042840,apple__1096129370,invalid
apple__1143503143,apple__1145466789,valid
crawler_ingrooves__CA6MD150000100836766009755,spotify__5DnDrVHdaBBrBzj71LULqY,invalid
spotify__7vb1OuOxhASmTXtsqWZlSL,apple__1158014446,invalid
crawler_247__4251234318355_DEUD91624651,spotify__7m8cACEdsXOkf5u6NV0K5q,valid
spotify_apidsr__7vb1OuOxhASmTXtsqWZlSL,youtube_dsr__A711231771722826,invalid
crawler_247__027297115651_USEWC1690047,scpp__10194706632,invalid
spotify_apidsr__5rjP15JGMxW6zdPD7nIfbI,crawler_rfa_ndr__BD5A461420A911EA77C0000000000000,valid
spotify__0SV2qIqpeCSaP5aIaa74uI,apple__1158014442,invalid
crawler_new247__DEUD91695456,crawler_warnerdigitalcontent__190295909369_1_26_CA6MD1500001,invalid
youtube_dsr__A747897149105031,apple__1158014350,invalid
crawler_ems__4251234325681_1_41_DEUE11748297,spotify_apidsr__6PpoB7MkSWNeXjKRZQALwU,invalid
youtube_dsr__A273190613707346,crawler_247__4251234318355_DEUD91624657,invalid
youtube_dsr__A307722400252610,crawler_prosieben_commercial_s3__4EA2633F-D2ED-474B-AF67-9EF161855005,invalid
spotify_apidsr__6slNMIIkxsbeQryyOoyINZ,crawler_umgna__00044003184466_1_1_CA6MD1500001,invalid
crawler_warnerdigitalcontent__884463858404_1_2_DEUD91624652,crawler_phononet_ftp__01010580051609152565600152,invalid
youtube_dsr__A184507945104883,spotify_apidsr__4lhjhyh3vNnzefHnSxWZVW,invalid
spotify_apidsr__4jeFPZIGlF1295kTfM9QtX,spotify_apidsr__5EgrVsEnWViDfRTrrmBhmA,invalid
spotify_apidsr__1h1TfLReZAcVL85f6f6kC9,spotify_apidsr__0jC9YbqG3JKlJMRQruz9ig,invalid
youtube_dsr__A391475713902727,spotify_apidsr__0yjr39Sb0BEJM6gf8K0ik2,invalid
youtube_dsr__A124994490825544,spotify_apidsr__0ymn3NBfT1W2QW0d7U5kHS,invalid
spotify_apidsr__13zJwfXz28yYz16vjZBpon,youtube_dsr__A182889038996508,invalid
spotify_apidsr__6nIGMTqiL0cZYyNa8gzj0e,spotify_apidsr__2X6a6nrvsQqjvnPeiFnom3,valid
spotify_apidsr__60eF9V6VLoK4cs6JBnNZqd,spotify_apidsr__493WoOVuqAwSECspvkjinL,invalid
itunes_dsr__1553383144,youtube_dsr__A265960349522419,valid
spotify_apidsr__1UiPzOU0HIPMGei0J6dgQW,spotify_apidsr__7lcEanbKcIHe5eKQXJQYul,invalid
spotify_apidsr__21KEqprbKxal71vYSYMyE2,spotify_apidsr__23RG38FA0l0NBdtDBj8Lmn,invalid
spotify_apidsr__3kGTPk7PKWElkdDUBJIOQX,crawler_terrabytestudios_ftp__5060904724162_1_1_UKJKF2100981,invalid
crawler_emidigitalcontent__00602438910939_USL4Q2071965_R10,spotify_apidsr__7ItLo23Aj7sSvAnxZ9jumw,invalid
itunes_dsr__1561406750,spotify_apidsr__5kHxVkfRLT6hpb3Pbjxtv3,valid
spotify_apidsr__1vCxtidccUoIsgZZh4o7o9,crawler_terrabytestudios_ftp__5060904723738_1_12_UKJKF2100893,invalid
crawler_terrabytestudios_ftp__5060904723509_1_1_UKJKF2100893,youtube_dsr__A355294823784873,invalid
spotify_apidsr__6wLzbZIh7HWgOyTiinL6NW,spotify_apidsr__3ZMbSJ2G1xPMUyPwOcqcIe,invalid
youtube_dsr__A476390462045760,crawler_emidigitalcontent__00602438145188_USUM72105089_R1,valid
crawler_emidigitalcontent__00602435854397_USL4Q2071965_R1,spotify_apidsr__1cDyLvzC9AnBc5zzxpZby5,valid
spotify_apidsr__26dXsb8HQBupPTDud0l98l,spotify_apidsr__29dYDaXGqzaJJiuNqXPMUZ,invalid
apple__1457533635,apple__1475928215,invalid
crawler_fuga__7427128907609_1_3_ITZB42136779,crawler_ingrooves__USA2P2000514192641422201,invalid
crawler_believe__34224339,apple__1515145688,invalid
crawler_believe__34168407,apple__1528403345,invalid
crawler_believe__34168363,crawler_believe__30678903,invalid
apple__1540250010,crawler_kontor__4251603244438_DK4YA1609401,invalid
crawler_fuga__7427128904301_1_3_ITZB42033424,crawler_believe__34168476,invalid
youtube_dsr__A541822148531711,spotify_apidsr__5MGXWquXmnc17GipXRUSW8,invalid
crawler_believe__34028360,apple__1535650073,invalid
crawler_believe__34224343,crawler_believe__34168517,invalid
crawler_believe__34168501,crawler_believe__34168474,invalid
apple__1514813370,spotify_apidsr__4DFFXq7vNGNVuB88f5pXfy,invalid
apple__1533409835,crawler_believe__34168400,invalid
youtube_dsr__A516952621687547,crawler_believe__34168445,invalid
apple__1519449312,apple__1518281214,invalid
apple__1517609190,crawler_believe__34168322,invalid
youtube_dsr__A895287077702490,crawler_believe__43149713,invalid
crawler_believe__34168449,crawler_247__886446056081_DK4YA1609101,invalid
spotify_apidsr__3rv6MixN4jCLv31j7yhlri,youtube_dsr__A678761138435914,valid
apple__1512132496,crawler_believe__42573697,invalid
youtube_dsr__A889164211373372,spotify_apidsr__02ZiP1bdAONIP5WTI2rxga,valid
spotify_apidsr__3XtbtOMVVBooqbcGz8UErp,spotify_apidsr__0gcxeTBqCLn4agdumNrf5K,invalid
spotify_apidsr__7tYBv0sf6rSntPgePJSbRx,crawler_warnerdigitalcontent__5054197195808_1_1_GBAYC2201130,valid
spotify_apidsr__6XGXEFS5orUsmUvV26TGXT,spotify_apidsr__3ptbe7BFlynefAP9sDDDA8,valid
spotify_apidsr__6wRGqWxQ5yKztK9D2VWwVE,spotify_apidsr__3F1L3zKdkcRXHJ5VmxPrum,valid
spotify_apidsr__1VsTvfmPwrJxIP5idldxX7,crawler_idol__3955182,valid
crawler_prosieben_commercial_s3__8F751EE0-EF60-4A21-AE95-2B94C46D31D1,spotify_apidsr__4ZbNcoRyad9U5AjytPGrc5,invalid
youtube_dsr__A392584841215793,spotify_apidsr__7rBffpR3ODSTOAtw1ehkBn,valid
youtube_dsr__A891564704123565,youtube_dsr__A222250765145346,valid
apple__1483338317,apple__1529671056,valid
spotify_apidsr__7f9CuR2SVZ8jp4dhiTOzqK,spotify__1VsTvfmPwrJxIP5idldxX7,valid
crawler_warnerdigitalcontent__5054197187742_1_17_GBAYC2201130,spotify_apidsr__20833pa7JCS40gS4904h1E,valid
crawler_zecmusic_ftp__a7c21348a70f24bd44d2fb5589308ed2,spotify_apidsr__3xSr1kiqhH733tDVp1fAET,invalid
spotify_apidsr__30vyLV6odal6NQqm4uGwV1,spotify_apidsr__5spMVeAAUE36olK0FcVBUj,invalid
spotify_apidsr__0M0YSCLQwwTi1ItvAfxWwb,scf__5902998_0,invalid
crawler_247__0840958174572_CAM460418405,spotify_apidsr__1G67r4jHAmAiUgP9SSo5wv,invalid
crawler_theorchard__191515976529_1_1_USQY51797147,spotify_apidsr__0wV4141nCBaUXXJM7S5BtQ,invalid
crawler_theorchard__889966122892_1_4_GBPS81500050,crawler_247__889966311012_GBPS81528407,invalid
crawler_sonydigitalcontent__A10328E00095316429,crawler_247__3614971804511_FR6V80353918,invalid
spotify_apidsr__12IiyMyhvR1dDxAKHpTXz4,spotify_apidsr__0zFhpZGPveNBAs3tA8l9ej,invalid
crawler_247__4025858821061_ITH641047811,spotify__7xcuB5orthrPoFAFEemG81,invalid
spotify_apidsr__66PiTuZg0hpmZNdI575ocq,crawler_theorchard__884385253875_1_9_GBQRF0807104,invalid
crawler_ingrooves__GBW2K11112365055550708895,crawler_247__3614595985016_FR2X41536139,invalid
spotify_apidsr__05GXWIqvD69qs2eVqvjP7u,spotify_apidsr__3vhEqIcDC1vytdh6Ic8aVK,invalid
spotify_apidsr__4M54swwd4ByfUmzlrWDa9i,crawler_247__4056813019650_DEPI81501270,invalid
spotify_apidsr__2OGNaXqhsEfdJPk7Ows8uB,spotify_apidsr__3lYMVNj3frIe756WhTPrwX,invalid
spotify_apidsr__2CblpxNsfKalSQkpmw4SdG,crawler_acinpro__89255e3c7a0a958e195eac3d78a3fc2e,invalid
crawler_believe__14315611,spotify_apidsr__6g3mwO9INDITHzQ4edBHMo,invalid
crawler_247__5016958060688_GBJUT1300314,crawler_247__889966098913_GBPS81500050,invalid
scpp__18320001763655,spotify_apidsr__4OO2x4ekdG8SRRIQIaWPSM,invalid
spotify_apidsr__1eDBb49e4tYV48F0uIXjTd,apple__773102807,invalid
itunes_dsr__1533424943,apple__1486617550,invalid
crawler_247__887396459007_GBULZ1101111,spotify_apidsr__59gqdvMlGkhnCxV1Ng2dZi,invalid
spotify_apidsr__5ftTaXeopTrWAfCMqWU7DW,apple__1516782794,valid
youtube_dsr__A400127061904580,crawler_believe__34321059,valid
youtube_dsr__A668363430955708,apple__1507773468,valid
crawler_sonydigitalcontent__A10328E0009031044B,crawler_sonydigitalcontent__A10328E0009540787V,valid
spotify_apidsr__5naQSt5SckLHuvNCgSgF5H,crawler_sonydigitalcontent__A10328E00105038181,invalid
spotify_apidsr__0CPMEpS3DBiTwlehlD4WBN,apple__1470415871,invalid
spotify_apidsr__5gm4MGsuk6uVaDfqgLiAug,spotify_apidsr__1NthTCZoyB8Vq5au34F6gS,invalid
youtube_dsr__A938279951641139,crawler_believe__39907914,invalid
spotify_apidsr__1gi1OmTLl4KVSgWXIccYCl,spotify_apidsr__5ONeoqea1yeIVqI7FKt7lU,invalid
apple__1458421519,spotify_apidsr__6tJNCSkH3W8TStCBOxyUK1,valid
amazon_dsr__AB07J276GGV,tedald_spotify__33aBje796CY0hX5bFxD8IT,invalid
crawler_believe__36372331,scf__6608935_0,invalid
youtube_dsr__A312033174901992,spotify_apidsr__2CGPYO5WJDoFSGLGprOHDp,invalid
youtube_dsr__A179088751181826,apple__1469419900,invalid
amazon_dsr__B07J276GGV,crawler_sonydigitalcontent__A10328E00105220825,invalid
crawler_phononet_ftp__01010580021905143586561825,apple__1513865849,invalid
crawler_sonydigitalcontent__A10328E0010513723K,spotify_apidsr__1DNpDYc2tVKxp4z3EnzqqV,invalid
tedald_spotify__4ZLzoOkj0MPWrTLvooIuaa,crawler_sonydigitalcontent__A10328E0009542537R,invalid
crawler_symphonic_ftp__886447369142_1_1_USSM11808093,crawler_believe__33965664,invalid
crawler_believe__38826735,spotify_apidsr__0lOGuIhQ1AkDXoyQ209rXt,invalid
crawler_sonydigitalcontent__A10328E0010513536Q,crawler_sonydigitalcontent__A10328E0010521815C,valid
youtube_dsr__A802895066713074,crawler_believe__38271469,invalid
youtube_dsr__A886384719628525,crawler_emidigitalcontent__00602445215317_USUM72121130_R1,invalid
spotify_apidsr__06XOgC3qQ8o1mlsVz4EQsb,crawler_emidigitalcontent__00602438795697_USUM72115284_R1,invalid
itunes_dsr__1586057073,crawler_emidigitalcontent__00602445361939_USUM72123127_R1,valid
youtube_dsr__A180209614692388,spotify_apidsr__3pPGFhSA3BSiCC8zLChVe0,invalid
crawler_emidigitalcontent__00602445191215_USUM72120976_R1,spotify_apidsr__5BuZeWm6oKIyFrBBSsUFrn,invalid
crawler_emidigitalcontent__00602435585260_USUM72115285_R9,youtube_dsr__A365575209256052,invalid
youtube_dsr__A292172059885865,spotify_apidsr__3oE2HPoP7DCgxhrqjAosZY,invalid
itunes_dsr__1586053850,spotify_apidsr__2LT31NBwx2Vm5Vo2ENFKaR,invalid
youtube_dsr__A532065913298194,youtube_dsr__A401384958889550,valid
crawler_emidigitalcontent__00602445215287_USUM72121129_R1,crawler_emidigitalcontent__00602445243853_USUM72121530_R2,valid
spotify_apidsr__2qYaJWxQDWN8pMUr8xic0N,spotify_apidsr__3sPENvQpLm3VMMo3dANqzq,invalid
spotify_apidsr__6mvcNmYrO5SGKlS3sYvtVV,amazon_dsr__B09NBGYK9D,valid
spotify_apidsr__3PVA76hGimgqLE9ftUQFj8,spotify_apidsr__7J8sKENcHWpFwG8GcecoKK,valid
spotify_apidsr__3gn7G5WugTZdK1s9s6ZoLH,crawler_emidigitalcontent__00602435585192_USUM72115284_R9,valid
spotify_apidsr__005WRfeagDeDjUTF6azblh,spotify_apidsr__4qY4R7qcAvi6GFTLDboXh9,valid
spotify_apidsr__4RFjHYX8UIBwoWN666KSNL,crawler_emidigitalcontent__00602445191260_USUM72120977_R1,invalid
crawler_emidigitalcontent__00602445865253_USUM72115285_R9,crawler_emidigitalcontent__00602445191239_USUM72120976_R1,invalid
crawler_emidigitalcontent__00602445865444_USUM72115285_R9,crawler_emidigitalcontent__00602435585277_USUM72115285_R9,valid
amazon_dsr__B09GDXXYRM,spotify_apidsr__6byFasRPOMbmh7WtJzLvZn,invalid
spotify_apidsr__3lq6Oc69o2UVjflYpqyAjv,crawler_symphonic_ftp__195039207374_1_6_GBWUL2118887,invalid
apple__1453850725,youtube_dsr__A326570181277783,valid
youtube_dsr__A776660273347863,scf__5576446_0,valid
spotify_apidsr__4KEVN3BYa8bfbSm36OyUIA,crawler_warnerdigitalcontent__5054197298073_1_1_NLZ542201170,valid
scf__5574159_0,youtube_dsr__A328907777671049,valid
crawler_warnerdigitalcontent__190295458638_1_1_NLZ541900320,spotify_apidsr__7xlrdBdz8TGSo0COvLHymc,valid
crawler_warnerdigitalcontent__5054197396632_1_1_NLZ542202085,crawler_warnerdigitalcontent__190295458638_1_2_NLZ541900319,valid
apple__1453847168,itunes_dsr__1453847168,valid
crawler_warnerdigitalcontent__190295458669_1_1_NLZ541900320,youtube_dsr__A867534734910663,valid
spotify_apidsr__59etkvLwEm509j2i14s86R,crawler_recochoku_ftp__1017900544,invalid
crawler_warnerdigitalcontent__5054197298110_1_1_NLZ542201172,crawler_recochoku_ftp__1017724898,invalid
spotify_apidsr__0fMXvrDmGVZl2pA8JgLNH3,amazon_dsr__B0963ZVQSG,valid
crawler_warnerdigitalcontent__190296692338_1_1_FR59R2143389,itunes_dsr__1563939400,valid
tedald_spotify__59etkvLwEm509j2i14s86R,spotify_apidsr__7nYq8cuZCVSRiMsioaxFk1,valid
youtube_dsr__A461348988294595,youtube_dsr__A545821747411000,valid
crawler_warnerdigitalcontent__190296640612_1_1_NLZ542100934,spotify_apidsr__79uS2PjxV6eHHsYgGYjUdr,valid
spotify_apidsr__02J6MvlaaRErAAjn4mPo7r,spotify_apidsr__0xDOVB7DrPmwr3ydrW0K1r,invalid
youtube_dsr__A741151905843184,youtube_dsr__A119031069519849,valid
spotify_apidsr__7JMhClr3Y1On4vEURnj45o,spotify_apidsr__3y496zqHROAlA8iMeR46CQ,invalid
youtube_dsr__A376740770927493,youtube_dsr__A350777620703791,invalid
youtube_dsr__A940067529045085,youtube_dsr__A325439416171266,valid
amazon_dsr__B09324RTBV,crawler_believe__38727813,valid
youtube_dsr__A644251751655076,itunes_dsr__1569819051,valid
crawler_recochoku_ftp__1017092868,youtube_dsr__A226535629853088,invalid
crawler_recochoku_ftp__1023236481,crawler_recochoku_ftp__1018045906,valid
spotify_apidsr__20E61UGM7uHb9gpvdJ8zRD,crawler_phononet_ftp__01010580052112084842274856,valid
spotify_apidsr__5gbszghyfBJXqS9YxJmoQo,tedald_spotify__7nYq8cuZCVSRiMsioaxFk1,valid
crawler_horus_ftp__5056407969124_1_1_GBLLT2114125,spotify_apidsr__32O0MBmZ7EbY7IYw2W9dgi,valid
crawler_recochoku_ftp__1018607217,crawler_recochoku_ftp__1019282566,valid
youtube_dsr__A936400635359911,tedald_spotify__64p6ua7zpf66s62StC2QLv,valid
apple__1438543484,youtube_dsr__A648929264541907,valid
apple__1423077963,crawler_nrkcommercialdma_ftp__NONRE682685HD0001,valid
scf__6019999_0,youtube_dsr__A742745898186635,invalid
apple__1452220697,spotify_apidsr__2RyZ1PW3VIclCaAvkJYePI,valid
spotify_apidsr__694OtzA6TJp29uyoi7skkI,youtube_dsr__A258795461145952,invalid
spotify_apidsr__64p6ua7zpf66s62StC2QLv,crawler_warnerdigitalcontent__190295525781_1_2_SEPQA1800300,valid
crawler_warnerdigitalcontent__190295563509_1_1_SEPQA1800300,crawler_yle__6038ed9ebedb54015efaa6ec,valid
spotify_apidsr__1bbDO6QiDsWNXFSCbDjAAy,youtube_dsr__A649067829068861,valid
crawler_emidigitalcontent__00602438865154_QZAKB2123237_R2,spotify_apidsr__0eV1SPmcRsJ9xdtwAFdOIN,valid
crawler_emidigitalcontent__00602438865192_QZAKB2123237_R2,crawler_emidigitalcontent__00602438546404_QZAKB2123237_R1,valid
amazon_dsr__B0989C38XN,spotify_apidsr__161ymEryDR2otcUvQccsSt,valid
